TRADEDATE;UNKL;UPRO;ENRU;CHEP;CHMK;CNTLP;CNTL;FEES;PHOR;LIFE;TRMK;TRNFP;TRCN;VRSB;TGKBP;TGKN;TGKA;TTLK;TATN;TATNP;SNGSP;SNGS;SVAV;SELG;CHMF;SBERP;SBER;SFIN;KRKNP;RNFT;AQUA;RUSP;ROLO;RUGR;HYDR;RUAL;AGRO;RTKMP;RTKM;RSTIP;RSTI;ROSN;RKKE;RASP;PLZL;PIKK;PMSBP;PMSB;KZOSP;KZOS;UWGN;UNAC;GMKN;NVTK;NMTP;NLMK;NKHP;NKNCP;NKNC;NSVZ;MTSS;MRKY;MRKP;MRKC;MRKU;MRKS;MRKZ;MRKV;MSRS;MSNG;MSTT;MOEX;CBOM;MTLRP;MTLR;MGTSP;MAGN;MGNT;MVID;LKOH;LSNGP;LSNG;LNTA;LNZLP;LNZL;KBTK;KROT;IRKT;TGKD;KMAZ;KLSB;ISKJ;IRGZ;IRAO;DVEC;DSKY;FESH;DASB;GTRK;GCHE;LSRG;FIVE;SIBN;GAZP;OGKB;VSMO;BELU;BANE;BSPB;VTBR;VZRZP;AFLT;AMEZ;AFKS;APTK;ALNU;ALRS;AKRN;ABRD;YNDX;TCSG;QIWI;POLY
2021-11-10;8610;2.819;0.881;;5175;9.66;13.44;0.17982;5790;6.15;86.32;149300;;283.4;0.007;0.00325;0.01116;0.6305;542.3;487.0;38.15;33.78;249.5;64.29;1641.0;318.58;348.65;451.0;15620;173.4;562.5;;9.96;13.01;0.8144;71.655;1199.0;84.3;91.32;1.95;1.3762;629.8;6860;435.0;15117.0;1124.1;153.8;161.2;27.0;97.5;104.2;0.7205;21694;1756.2;7.715;221.76;351.0;103.76;131.1;195.0;316.2;0.0511;0.265;0.411;0.1842;0.445;0.05765;0.05755;1.3345;2.212;91.95;170.16;7.172;300.2;145.78;1588;63.85;6594.0;602.3;7137.5;187.5;9.51;228.0;2095;11050;;436.5;23.78;0.0099;125.7;11.49;139.48;14.34;4.7105;1.522;142.22;28.39;;36.6;3459.5;745.0;2442.5;501.5;345.8;0.6982;37400;4215;1482.5;93.43;0.050025;;67.84;21.0;27.515;13.526;;131.09;9692;200.5;5857.8;7654.2;640.0;1386.9
2021-11-11;8650;2.813;0.88;;5155;9.64;13.44;0.18224;5810;6.055;85.98;150100;;258.0;0.00699;0.00322;0.011246;0.6145;546.1;490.5;39.895;40.255;237.0;68.22;1666.0;324.15;356.24;450.0;16060;171.0;556.5;;10.09;13.002;0.82;74.42;1165.0;84.15;91.6;1.937;1.3948;634.5;6950;431.0;15785.0;1118.0;154.4;158.5;26.49;97.5;102.4;0.7255;22050;1790.0;7.65;224.7;349.0;103.2;132.4;193.5;316.45;0.0507;0.2654;0.407;0.1844;0.429;0.05655;0.05655;1.3505;2.19;91.6;171.11;7.169;300.0;145.06;1440;64.015;6779.0;601.3;7094.5;181.65;9.11;226.0;2160;11310;;437.0;24.0;0.008795;123.0;11.3;125.0;14.24;4.7795;1.465;143.72;27.9;;36.15;3349.5;740.4;2430.5;501.35;347.44;0.6929;37400;4015;1477.0;91.51;0.05125;;67.08;20.565;28.157;13.524;;134.03;10240;200.0;5966.6;7508.0;636.0;1440.7
2021-11-12;8620;2.782;0.8836;;4980;9.7;13.44;0.18138;5685;6.15;84.6;150200;;283.4;0.00695;0.00322;0.011158;0.645;535.1;482.9;40.53;46.87;232.0;67.0;1676.4;316.7;347.59;450.0;16200;168.6;547.5;;10.03;12.81;0.8113;74.01;1155.0;83.75;92.18;1.925;1.3831;619.2;7030;424.7;15972.0;1102.2;153.8;158.6;26.12;98.1;102.5;0.719;22100;1780.2;7.35;220.98;348.0;101.0;130.55;193.5;317.75;0.0509;0.2641;0.407;0.184;0.408;0.0563;0.0561;1.3295;2.2055;92.25;169.64;7.049;301.4;144.3;1432;63.555;6568.5;590.3;6878.0;180.3;9.72;225.2;2130;11060;;431.5;23.64;0.00906;122.9;11.17;124.3;14.1;4.7385;1.461;142.48;27.23;;36.15;3407.0;739.2;2401.0;500.0;333.6;0.6917;37360;3820;1560.0;90.75;0.05029;;65.98;20.46;27.41;13.49;;131.29;10332;200.0;5970.2;7334.0;639.0;1454.8
2021-11-15;8650;2.79;0.885;;5070;9.66;13.28;0.18188;5797;6.135;84.9;149950;;311.4;0.00703;0.00325;0.01105;0.6535;533.2;480.0;40.025;43.55;234.0;66.9;1667.4;315.89;344.39;449.0;16060;166.0;560.5;;10.16;13.002;0.8148;71.7;1191.0;83.5;92.19;1.964;1.3917;621.55;7250;424.54;15750.0;1116.6;153.8;159.4;27.88;96.5;104.0;0.7325;22358;1785.0;7.26;221.28;347.5;102.12;132.0;196.0;316.8;0.05095;0.2635;0.4152;0.1848;0.461;0.05685;0.05635;1.3425;2.232;92.25;171.69;7.034;301.0;145.68;1404;62.98;6499.5;588.1;6918.5;180.3;9.52;230.8;2105;11090;;439.5;23.78;0.0094;122.5;11.46;148.99;14.5;4.748;1.48;143.26;27.11;;36.25;3470.0;737.6;2390.0;515.1;340.3;0.6901;39900;3980;1522.5;93.0;0.05189;;67.68;20.755;27.574;13.484;;130.89;11048;199.5;5928.4;7422.6;645.0;1454.0
2021-11-16;8650;2.791;0.8898;;5050;9.7;13.34;0.18142;5795;6.03;83.22;150600;;302.8;0.007;0.00322;0.011072;0.651;536.0;483.1;39.93;45.22;229.5;69.09;1669.4;310.58;337.91;448.6;16060;165.8;556.5;;10.03;13.072;0.8177;72.44;1174.2;83.6;92.7;1.937;1.3888;621.35;7250;414.5;15776.5;1102.1;153.0;160.9;26.98;96.3;104.7;0.7275;22626;1771.8;7.205;222.5;347.5;102.3;131.3;195.0;317.5;0.05045;0.2632;0.415;0.185;0.434;0.0571;0.0565;1.3385;2.2165;92.35;169.26;6.958;313.9;146.5;1376;61.86;6551.0;584.7;6946.5;181.15;9.42;228.2;2095;10990;;433.0;23.58;0.009195;120.7;11.32;144.98;14.52;4.736;1.463;140.2;26.8;;35.7;3532.0;735.2;2362.5;519.15;336.79;0.6877;44180;3855;1511.0;91.51;0.05104;;67.1;20.665;27.6;13.5;;132.25;12608;198.5;5936.4;7395.6;649.5;1462.1
2021-11-17;8650;2.792;0.889;;5015;9.62;13.42;0.18048;5821;5.93;83.02;150700;;293.8;0.00698;0.00322;0.011012;0.6475;529.6;476.9;39.295;44.185;231.0;68.0;1671.4;311.48;339.89;454.6;16140;166.6;564.5;;10.0;13.018;0.8131;73.16;1173.0;84.1;92.33;1.946;1.3792;619.5;7360;404.72;15780.0;1100.2;152.6;158.4;26.13;96.1;106.3;0.719;22532;1759.8;7.16;223.3;346.0;101.0;130.4;196.0;312.5;0.0503;0.2635;0.421;0.182;0.424;0.05765;0.05595;1.31;2.1985;91.85;168.49;6.964;316.25;146.0;1412;62.055;6405.0;584.0;6884.5;183.15;9.31;223.9;2105;11020;;440.5;23.54;0.009;120.7;11.21;135.26;14.36;4.701;1.424;139.44;27.2;;35.45;3496.5;724.8;2344.5;525.65;349.98;0.684;46020;3892;1535.5;91.99;0.051565;;66.92;19.935;27.67;13.542;;132.25;12750;198.5;5931.6;7242.2;638.5;1469.8
2021-11-18;8690;2.785;0.8744;;4960;9.54;13.3;0.18022;5798;5.98;83.0;150400;;287.2;0.00685;0.00319;0.010972;0.6295;519.9;467.1;38.995;41.305;233.0;66.5;1695.0;309.1;336.93;465.2;16000;162.2;561.5;;9.925;12.85;0.8113;71.815;1161.6;83.9;93.45;1.915;1.3573;614.1;7210;390.6;15804.5;1101.2;152.6;157.7;24.59;97.9;103.0;0.73;22292;1714.8;7.15;224.68;345.0;100.66;127.9;194.5;312.8;0.0497;0.263;0.427;0.1864;0.4055;0.0625;0.0575;1.323;2.2;91.25;165.35;6.936;297.8;129.0;1364;65.27;5945.5;584.0;6840.0;181.2;9.28;221.9;2095;11040;;435.0;23.38;0.00893;119.6;11.11;132.03;14.38;4.599;1.334;140.12;25.73;;35.45;3344.5;725.6;2291.0;518.85;345.56;0.685;45500;3800;1500.0;89.5;0.05255;;67.14;21.3;27.869;13.4;;134.5;11972;197.5;5993.8;7382.0;615.0;1442.1
2021-11-19;8680;2.74;0.8632;;4710;9.5;13.3;0.179;5746;5.8;81.52;149550;;276.6;0.00679;0.00304;0.010884;0.6135;500.3;455.3;39.05;41.25;230.0;63.0;1673.8;302.0;327.56;480.8;15780;156.0;557.0;;9.97;12.902;0.806;70.195;1136.6;83.75;91.64;1.908;1.3232;590.5;7090;381.24;15798.5;1100.9;152.0;157.8;24.4;97.1;101.4;0.7285;22144;1624.0;7.17;222.56;342.5;98.04;121.75;194.0;310.1;0.049;0.2615;0.415;0.1826;0.401;0.0606;0.0561;1.306;2.1905;91.5;161.8;6.825;288.9;119.21;1364;64.125;6014.0;568.8;6709.0;179.95;9.2;219.5;2070;10970;;426.0;23.06;0.00861;117.6;10.9;133.16;14.18;4.492;1.281;139.24;26.09;;35.05;3245.5;734.0;2249.0;501.1;337.62;0.6782;46060;3712;1491.0;89.3;0.050495;;66.04;20.53;27.001;13.35;;130.43;12104;197.0;5968.8;7094.4;610.5;1441.6
2021-11-22;8350;2.719;0.8462;;4490;9.3;13.14;0.17394;5539;5.63;77.54;148550;;280.0;0.00668;0.00293;0.010626;0.58;489.0;449.8;38.695;39.745;218.0;61.5;1663.6;288.7;309.15;487.2;15500;153.0;551.5;;9.895;12.88;0.8058;67.62;1112.0;81.95;90.01;1.871;1.2544;581.0;7020;371.0;14904.0;1107.7;149.4;156.0;23.42;93.1;94.0;0.6885;21850;1575.8;6.99;219.2;341.0;94.84;119.4;190.0;305.2;0.0485;0.2495;0.3972;0.178;0.3845;0.05765;0.05395;1.269;2.18;89.2;154.35;6.636;269.75;116.4;1342;62.435;5789.5;566.0;6575.5;174.5;8.94;214.0;1990;10600;;421.0;22.82;0.0083;112.6;10.76;133.12;13.94;4.375;1.212;137.0;26.01;;34.6;3060.0;716.0;2205.5;491.5;319.2;0.6594;43740;3500;1445.0;86.56;0.048405;;65.2;20.285;25.819;13.344;;124.78;11800;196.0;5450.0;6615.8;584.0;1404.5
2021-11-23;8290;2.735;0.842;;5465;9.38;13.14;0.17578;5732;5.68;79.24;147300;;272.2;0.00677;0.003;0.010718;0.6105;497.5;454.7;38.3;39.79;221.5;60.01;1667.8;303.95;326.84;487.4;15720;156.8;528.0;;9.9;12.834;0.7957;71.475;1144.0;81.35;88.52;1.883;1.2865;601.95;7040;422.1;14751.0;1080.9;151.0;159.6;24.32;95.4;96.1;0.7195;22400;1665.2;7.11;222.8;339.5;101.46;120.1;192.5;307.45;0.04845;0.2513;0.4192;0.1784;0.4095;0.0588;0.05495;1.2895;2.206;89.0;159.45;6.732;277.8;122.0;1356;63.135;5917.0;551.8;6829.5;172.05;9.29;213.3;1975;10570;;446.0;22.74;0.008345;116.5;10.67;127.0;14.2;4.425;1.19;136.4;26.21;;34.85;3143.5;737.0;2195.0;509.5;341.77;0.641;45940;3732;1456.5;87.71;0.049875;;64.72;20.23;26.415;13.4;;131.0;12220;197.0;5571.0;7048.0;642.5;1374.8
2021-11-24;8380;2.763;0.847;;5110;9.46;13.1;0.17314;5840;5.6;79.0;145200;;267.6;0.00677;0.00303;0.01066;0.612;498.4;456.4;38.48;41.065;219.0;60.97;1655.2;298.89;321.22;488.8;15540;158.0;537.5;;9.82;12.95;0.7989;71.9;1139.8;80.4;87.03;1.899;1.2896;597.3;7120;417.4;14280.5;1102.1;151.0;160.9;24.8;98.3;99.1;0.73;22182;1668.0;7.14;222.68;337.5;100.0;121.2;191.5;305.5;0.0481;0.2511;0.4148;0.18;0.4045;0.0581;0.0553;1.298;2.185;88.95;154.25;6.749;278.6;123.53;1348;62.43;5875.0;563.4;6814.5;173.4;9.25;214.4;2040;10680;;435.5;22.96;0.008795;116.0;10.73;129.04;14.3;4.5575;1.211;136.04;27.39;;34.45;3245.0;738.4;2176.0;505.45;338.3;0.65;45220;3716;1460.5;90.65;0.04935;;64.22;20.0;26.118;13.406;;127.0;12950;204.0;5542.2;6888.0;639.5;1340.6
2021-11-25;8400;2.768;0.8584;;5015;9.4;13.16;0.17336;5820;5.66;85.2;146100;;273.6;0.00683;0.00298;0.010808;0.603;489.6;451.4;38.32;40.37;221.5;62.2;1656.2;296.2;317.29;498.4;15780;157.8;538.5;;9.85;13.024;0.7917;72.88;1141.8;80.9;86.95;1.899;1.3076;590.9;7040;413.98;14372.0;1115.5;151.6;160.0;25.4;98.3;92.1;0.72;22128;1632.0;7.105;223.3;335.5;100.56;122.95;191.5;306.05;0.04925;0.2525;0.4164;0.1918;0.4175;0.0566;0.05575;1.2965;2.1875;89.0;156.33;6.683;275.8;118.1;1366;62.86;6056.0;561.9;6661.5;172.25;9.67;215.7;2060;10580;;433.5;22.84;0.00891;114.8;12.17;131.35;14.52;4.537;1.693;136.26;27.54;;34.6;3129.0;746.2;2180.0;503.95;337.55;0.6445;46080;3655;1489.5;89.7;0.04879;;64.7;20.305;26.17;13.342;;125.25;13164;202.0;5552.8;7262.0;644.0;1356.8
2021-11-26;8260;2.728;0.8396;;4770;9.12;13.06;0.16732;5630;5.54;80.0;144750;;266.4;0.00671;0.00285;0.010322;0.6045;461.3;428.5;37.965;38.235;212.5;63.66;1592.4;286.0;304.42;500.2;15580;152.4;521.0;;9.605;12.822;0.7605;69.2;1107.6;79.65;85.3;1.877;1.2504;555.15;6840;393.22;14194.5;1082.2;149.0;159.5;24.2;96.3;81.5;0.6975;21560;1611.2;6.97;217.34;333.0;97.9;119.0;190.5;299.05;0.048;0.2465;0.4002;0.1832;0.3895;0.0536;0.05345;1.26;2.14;88.15;150.05;6.596;253.75;112.0;1340;61.16;5775.5;549.6;6374.0;169.1;9.09;208.9;1990;10680;;425.0;22.42;0.00871;110.4;11.1;127.95;14.38;4.3025;1.48;132.12;26.47;;33.35;3030.5;733.0;2088.0;491.9;326.0;0.613;45620;3491;1413.5;86.05;0.04658;;60.98;19.8;25.201;13.38;;120.58;12804;198.0;5380.0;6811.0;626.0;1371.7
2021-11-29;8220;2.733;0.8458;;4840;9.18;13.0;0.16686;5647;5.555;79.56;142950;;266.6;0.00675;0.00287;0.01027;0.6085;470.6;438.4;37.855;38.595;211.0;60.68;1621.2;294.95;316.57;510.0;15540;153.6;519.0;;9.585;12.558;0.7617;71.8;1106.6;78.75;86.15;1.885;1.2637;573.25;6890;404.62;13977.0;1086.9;149.2;158.2;23.93;96.8;81.3;0.698;21686;1633.6;7.015;220.1;330.5;100.12;112.4;192.0;296.5;0.04785;0.2466;0.4042;0.1834;0.39;0.0538;0.05395;1.27;2.152;88.95;152.07;6.736;262.8;113.42;1332;61.195;5898.5;558.0;6616.0;171.3;9.05;209.0;1935;10400;;428.5;22.1;0.00851;110.8;11.08;125.6;14.38;4.35;1.485;136.88;26.7;;33.65;3024.5;741.0;2060.0;500.25;339.2;0.598;44800;3554;1400.0;88.26;0.047375;;61.1;19.245;25.149;13.502;;124.99;13130;198.0;5407.0;6938.2;632.5;1332.8
2021-11-30;8210;2.727;0.84;;4980;9.02;12.94;0.1659;5670;5.475;75.5;141850;;261.8;0.00658;0.00283;0.01032;0.597;473.3;439.3;37.525;36.42;206.0;61.7;1564.6;291.82;315.0;510.0;15700;152.8;526.0;;9.56;12.572;0.7367;67.805;1135.4;78.35;84.8;1.882;1.2528;566.1;6800;392.3;14170.0;1081.9;150.0;161.0;23.6;99.0;77.5;0.6845;21538;1627.6;7.24;217.08;329.0;98.26;116.55;191.0;293.75;0.04765;0.2454;0.4014;0.1816;0.389;0.0535;0.0533;1.26;2.126;89.05;151.15;6.73;259.9;109.18;1330;59.66;5733.0;552.5;6513.0;171.25;8.81;204.6;1950;10460;;428.5;21.7;0.00895;108.7;10.87;120.9;14.12;4.2915;1.428;138.8;26.25;;32.55;2960.0;745.0;2073.0;498.0;334.24;0.6006;44000;3408;1373.0;86.47;0.047195;;60.32;18.93;25.097;13.92;;128.44;13000;199.0;5359.4;7114.0;629.5;1356.8
2021-12-01;8200;2.826;0.8576;;4930;9.06;13.06;0.1667;5513;5.945;77.4;143200;;250.0;0.00661;0.00285;0.01038;0.6095;477.9;440.0;37.72;37.02;216.0;62.18;1563.0;296.3;324.4;517.8;15700;160.4;531.0;;9.495;12.632;0.7462;68.38;1156.8;79.55;86.32;1.89;1.2509;569.95;6850;406.06;13960.0;1083.9;146.8;159.3;23.8;97.7;78.5;0.6775;21952;1678.8;7.21;216.22;327.5;99.0;115.85;190.0;296.45;0.0479;0.2503;0.408;0.1864;0.39;0.05355;0.0538;1.2735;2.1305;89.55;157.21;6.797;279.9;113.17;1336;60.2;5768.0;559.9;6576.5;170.05;8.79;201.8;1970;10370;;429.0;21.78;0.00898;108.0;10.81;121.91;14.28;4.386;1.345;137.48;26.4;;32.75;2979.5;745.6;2116.0;515.0;345.21;0.607;44260;3586;1404.5;88.15;0.04758;;62.0;18.995;25.03;13.896;;128.83;12540;197.0;5330.8;7358.0;634.5;1340.5
2021-12-02;8150;2.803;0.8484;;5055;9.06;13.16;0.17134;5574;5.95;75.76;143750;;240.2;0.00665;0.00286;0.010148;0.5845;503.6;460.9;38.12;39.11;213.0;62.0;1587.4;297.87;326.8;510.0;15720;158.6;518.0;;9.195;12.64;0.7604;68.915;1140.4;80.1;87.35;1.894;1.2779;582.0;6810;400.7;13776.0;1080.8;146.8;158.8;23.99;96.7;81.2;0.6595;22110;1721.8;7.26;218.34;323.5;98.82;115.75;188.5;297.85;0.0482;0.2488;0.407;0.18;0.3845;0.0536;0.05435;1.27;2.093;89.3;161.0;6.739;270.5;112.22;1350;62.485;5789.0;564.0;6732.0;170.0;8.61;201.8;1935;10130;;425.0;21.66;0.00883;107.4;10.68;117.5;14.3;4.485;1.368;138.0;26.51;;32.4;3006.5;745.6;2131.0;518.25;350.3;0.603;45000;3669;1411.0;87.46;0.04893;;62.84;18.56;25.018;13.55;;130.13;12444;196.0;5255.0;7222.0;630.5;1331.9
2021-12-03;8150;2.803;0.87;;5105;9.04;13.02;0.16994;5537;5.9;76.12;142500;;222.0;0.00663;0.00285;0.01018;0.585;495.9;447.4;38.12;38.33;211.5;61.6;1570.2;295.51;320.66;510.2;15640;155.0;509.0;;9.25;12.46;0.7556;68.62;1153.0;79.2;85.6;1.895;1.2614;576.55;6720;404.98;13975.5;1117.0;147.4;158.0;24.33;95.7;80.0;0.6535;21826;1715.0;7.05;219.4;322.0;98.0;115.45;189.0;295.1;0.04735;0.2471;0.4102;0.1802;0.383;0.0546;0.0538;1.2695;2.1;88.95;157.8;6.635;272.05;111.6;1320;62.45;5715.5;565.8;6639.5;171.7;8.8;200.9;1935;10100;;436.5;21.6;0.00878;107.0;10.63;114.51;14.16;4.4375;1.33;136.34;27.0;;32.35;3014.5;724.2;2085.0;526.0;345.99;0.6001;45420;3673;1401.0;87.85;0.04861;;62.26;18.19;24.474;13.55;;127.73;12490;195.5;5100.6;7307.6;587.5;1331.0
2021-12-06;8030;2.8;0.856;;4835;9.04;12.94;0.16886;5519;5.85;75.1;143450;;172.0;0.0066;0.00281;0.00985;0.577;492.1;445.0;38.16;38.81;210.5;60.78;1556.0;287.1;307.5;515.0;15660;152.4;475.0;;8.93;12.0;0.7463;67.8;1120.0;78.85;86.22;1.835;1.2502;575.55;6360;399.0;13738.0;1106.8;143.4;154.4;24.61;96.5;80.3;0.64;21886;1662.2;7.0;206.9;300.0;99.48;113.6;188.5;293.85;0.0467;0.246;0.4026;0.1806;0.3635;0.05415;0.053;1.247;2.0855;89.2;156.7;6.489;264.4;110.15;1314;61.545;5650.0;555.8;6650.0;171.6;8.41;198.7;1900;10090;;427.0;21.38;0.00852;101.1;10.63;105.24;14.2;4.378;1.33;135.22;26.91;;31.75;2865.0;716.8;2082.5;522.95;338.94;0.599;46000;3511;1404.0;85.84;0.04801;;61.08;18.11;24.001;13.47;;125.44;12888;195.5;5068.0;6679.0;595.0;1311.4
2021-12-07;7960;2.822;0.8696;;4865;9.04;13.04;0.16602;5611;5.765;75.2;144650;;208.0;0.00668;0.00282;0.009952;0.5845;501.1;450.8;38.54;39.47;212.0;60.56;1603.4;288.4;309.79;530.6;15700;157.0;500.0;;9.02;12.172;0.7634;71.22;1141.0;79.3;88.01;1.842;1.2513;589.55;6450;406.48;13719.0;1106.1;145.6;158.9;24.4;96.7;80.2;0.648;21920;1717.8;7.01;208.36;313.5;101.8;114.55;189.0;291.45;0.04675;0.2487;0.4122;0.1794;0.3775;0.0534;0.05295;1.265;2.0665;88.7;160.24;6.518;264.55;110.0;1326;61.585;5841.5;557.5;6720.5;169.75;8.68;199.8;1865;10090;;435.0;21.38;0.00842;106.0;10.83;131.9;14.48;4.408;1.31;136.32;26.85;;31.3;2873.5;729.6;2091.5;525.5;344.96;0.6;46680;3580;1400.0;85.27;0.04838;;62.4;19.415;24.201;13.626;;127.94;12968;196.0;4992.0;6563.0;613.5;1300.5
2021-12-08;7870;2.765;0.8698;;4770;9.02;12.92;0.1657;5551;5.6;73.9;142800;;267.8;0.00659;0.00282;0.009948;0.581;496.5;447.1;38.135;38.625;219.5;61.14;1595.6;280.69;296.95;532.8;15720;152.2;492.0;;8.99;11.75;0.7523;70.745;1115.0;79.1;88.37;1.844;1.2341;574.95;6630;399.9;13555.0;1141.5;144.6;156.1;24.32;96.9;76.8;0.6425;21888;1684.2;6.98;207.8;311.0;100.64;114.2;187.0;290.1;0.0463;0.2488;0.4094;0.1798;0.37;0.05215;0.05245;1.248;2.0465;88.15;156.5;6.438;260.9;102.76;1310;62.155;5765.0;555.0;6574.5;173.95;8.37;197.7;1850;9990;;432.0;21.38;0.008255;105.1;10.86;123.52;14.64;4.38;1.344;133.76;26.61;;31.05;2813.0;718.0;2101.5;522.8;340.5;0.598;46260;3480;1413.0;83.49;0.047255;;61.64;18.66;23.65;13.35;;126.15;13200;195.0;4932.2;6245.4;611.5;1282.6
2021-12-09;7730;2.783;0.87;;4775;8.98;12.9;0.16618;5640;5.615;74.14;144700;;238.0;0.0066;0.00283;0.010012;0.5885;493.9;446.9;38.25;38.97;224.0;60.62;1589.8;280.51;300.4;523.8;15680;153.8;538.0;;8.815;12.002;0.7438;71.615;1127.6;78.9;88.46;1.836;1.216;578.35;6920;404.92;13150.5;1186.4;145.2;165.0;24.16;97.2;75.0;0.656;22006;1689.0;6.995;211.18;307.5;100.74;115.0;187.0;288.45;0.0466;0.2507;0.4082;0.1808;0.368;0.05315;0.05275;1.262;2.0675;89.0;154.22;6.461;259.95;102.3;1308;63.775;5908.0;555.8;6619.0;171.05;8.14;198.7;1825;10000;;432.0;21.34;0.0086;104.9;10.77;122.6;14.68;4.4135;1.394;130.7;26.4;;31.1;2800.0;723.8;2133.5;523.2;336.6;0.6165;44860;3479;1402.5;83.73;0.046915;;61.04;19.89;23.36;13.438;;126.87;14716;195.5;4853.6;6322.4;608.0;1282.9
2021-12-10;7690;2.785;0.8698;;4670;8.68;12.86;0.16702;5595;5.495;74.96;153100;;220.6;0.0065;0.0028;0.010014;0.5785;484.5;440.0;38.055;38.34;220.5;59.46;1595.6;279.43;297.44;535.4;15560;152.4;530.0;;8.415;11.99;0.7376;70.05;1092.6;77.5;87.04;1.815;1.2081;572.1;6680;397.06;12943.0;1176.3;143.6;162.8;24.12;97.3;;0.655;21888;1676.6;6.975;212.2;307.5;100.34;114.55;187.0;287.05;0.04595;0.2468;0.4074;0.1768;0.3645;0.05185;0.05235;1.2715;2.06;89.45;152.53;6.45;251.0;99.8;1308;64.2;5822.5;548.9;6619.5;169.15;8.1;198.6;1800;10000;;435.0;21.4;0.008565;103.8;10.67;116.63;14.64;4.3715;1.328;127.22;26.64;;31.2;2702.0;711.4;2098.0;518.9;332.0;0.6165;44000;3311;1392.0;82.2;0.045935;;60.2;19.215;22.829;13.374;;122.62;13452;195.0;4664.0;6310.2;594.5;1281.5
2021-12-13;7340;2.745;0.87;;4505;8.14;12.78;0.16206;5506;5.73;72.24;151900;;224.8;0.0063;0.00273;0.00966;0.5675;455.6;418.3;37.19;36.6;217.0;59.1;1482.8;266.46;280.64;520.0;15100;149.0;520.0;;7.92;11.22;0.7115;68.295;1048.6;75.15;84.11;1.778;1.1247;539.15;6360;380.14;12618.0;1158.7;141.0;156.3;23.21;95.1;;0.6205;20850;1590.6;6.755;204.1;300.5;96.44;110.75;179.5;277.45;0.04515;0.2367;0.3952;0.1754;0.3555;0.051;0.05135;1.2415;2.0025;86.25;148.15;6.284;240.4;95.8;1252;61.71;5637.0;538.4;6376.0;163.55;7.78;192.6;1700;9880;;417.5;20.02;0.00875;100.9;10.48;124.99;14.36;4.2095;1.3;122.12;26.64;;30.5;2645.0;686.2;2037.5;512.1;307.26;0.5832;45200;3103;1367.5;79.51;0.04293;;60.02;18.375;21.088;13.4;;114.3;12102;192.0;4560.0;5919.8;575.5;1258.7
2021-12-14;7140;2.726;0.87;;4385;7.56;12.76;0.16002;5595;5.715;70.3;153550;;217.2;0.00625;0.00275;0.009762;0.5595;464.8;426.6;37.0;36.77;217.0;58.59;1466.2;269.87;284.9;520.0;15000;146.8;530.0;;8.055;11.058;0.7191;66.855;1064.0;76.55;83.92;1.745;1.117;550.85;6360;382.88;12393.5;1112.0;142.6;154.5;22.55;96.3;;0.6095;20958;1609.6;6.73;199.8;294.5;96.98;109.75;178.5;276.25;0.04565;0.2333;0.3958;0.1734;0.3485;0.05;0.0507;1.2215;2.013;85.0;148.06;6.237;242.0;96.57;1224;61.14;5670.0;522.0;6592.0;162.2;7.6;192.2;1640;9830;;418.5;20.0;0.0088;100.6;10.46;120.49;14.08;4.3;1.283;121.52;26.85;;30.35;2793.5;648.8;2057.0;509.0;319.35;0.596;46240;3381;1350.0;79.15;0.04444;;59.5;18.265;22.09;13.378;;118.04;12396;192.0;4586.4;5970.0;566.0;1241.0
2021-12-15;7860;2.74;0.8702;;4595;7.6;12.7;0.16002;5760;5.86;73.14;151550;;213.2;0.00651;0.00278;0.009682;0.594;479.3;438.9;38.36;40.6;216.5;58.4;1452.2;271.27;286.65;529.4;15240;149.4;556.5;;9.1;11.318;0.7284;66.67;1102.0;77.6;84.64;1.715;1.1299;561.1;6430;376.4;12545.5;1086.0;141.0;155.5;22.99;96.6;;0.6185;21296;1637.8;6.725;202.78;293.5;97.28;112.1;179.5;279.85;0.04565;0.2336;0.401;0.1752;0.3395;0.05095;0.05045;1.2455;2.002;85.45;147.0;6.23;251.0;98.9;1218;62.56;5700.0;479.0;6595.0;162.25;7.9;192.8;1710;9930;;410.0;21.02;0.00851;103.0;10.55;121.01;13.98;4.3395;1.267;124.9;26.82;;30.1;2913.5;623.0;2082.0;520.0;324.09;0.6125;47460;3352;1330.5;80.99;0.044795;;59.36;18.74;22.785;13.396;;118.35;12348;192.0;4511.6;6140.2;573.0;1234.6
2021-12-16;8620;2.585;0.8702;;4770;7.88;12.7;0.16196;5895;5.95;76.38;155000;;204.4;0.00662;0.0028;0.00997;0.6115;483.1;443.2;38.235;39.7;219.5;59.78;1507.0;278.41;295.89;541.2;15400;155.2;552.0;;9.1;11.914;0.7391;67.765;1162.0;78.15;85.38;1.771;1.1244;573.0;6500;404.0;12850.0;1081.0;145.0;157.9;23.5;96.9;;0.6375;21310;1653.0;6.86;209.5;297.0;97.96;112.0;180.5;286.95;0.0459;0.2394;0.4148;0.1818;0.3505;0.05135;0.05075;1.2575;2.0555;86.05;147.75;6.489;282.5;119.0;1230;63.405;5752.0;486.0;6729.0;165.8;8.13;204.5;1745;10030;;415.5;22.0;0.00876;106.0;10.69;124.37;14.18;4.297;1.285;127.24;27.1;;29.8;3009.0;604.0;2011.0;535.85;328.39;0.6307;46700;3475;1366.5;83.31;0.04624;;60.16;19.3;23.529;13.436;;116.62;12136;194.5;4609.6;6112.6;573.0;1260.1
